Lake,Year,Season,n_taxa,n_taxa_listed,group,period,island_oikos,in_oikos_core_19,in_focus_23,match_status,name_display
Empadadas Sul,2010,Summer,19,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2010,Autumn,26,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2011,Winter,23,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2011,Spring,30,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2011,Summer,26,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2011,Autumn,23,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2012,Winter,30,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2012,Spring,31,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2012,Summer,31,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2012,Autumn,25,279,phyto,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2018,Winter,29,,phyto,2018,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2018,Spring,25,,phyto,2018,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2018,Summer,24,,phyto,2018,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2018,Autumn,23,,phyto,2018,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Winter,22,,phyto,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Spring,25,,phyto,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Summer,10,,phyto,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Autumn,7,,phyto,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Winter,7,,phyto,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Spring,8,,phyto,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Summer,11,,phyto,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Autumn,8,,phyto,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Winter,23,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Spring,27,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Summer,11,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2024,Autumn,7,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Winter,8,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Spring,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Summer,12,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Autumn,11,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2011,Summer,7,110,zoo,historical,Sao Miguel,True,True,matched,Empadadas Sul
Empadadas Sul,2025,Spring,0,,zoo,2025,Sao Miguel,True,True,matched,Empadadas Sul
Fogo,2003,Autumn,47,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Winter,51,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Spring,57,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Summer,48,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Winter,55,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Spring,45,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Autumn,21,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Winter,61,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Spring,68,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Summer,47,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Spring,50,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Autumn,28,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Winter,33,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Autumn,41,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Spring,38,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Summer,32,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Autumn,22,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Winter,42,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Spring,33,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Summer,40,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Autumn,38,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Winter,30,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Spring,36,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Summer,39,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Autumn,47,412,diatom,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2015,Autumn,37,,diatom,2015,Sao Miguel,True,True,matched,Fogo
Fogo,2016,Winter,31,,diatom,2016,Sao Miguel,True,True,matched,Fogo
Fogo,2016,Spring,25,,diatom,2016,Sao Miguel,True,True,matched,Fogo
Fogo,2016,Autumn,26,,diatom,2016,Sao Miguel,True,True,matched,Fogo
Fogo,2016,Autumn,35,,diatom,2016,Sao Miguel,True,True,matched,Fogo
Fogo,2017,Autumn,20,,diatom,2017_2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Winter,21,,diatom,2017_2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Spring,24,,diatom,2017_2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Summer,23,,diatom,2017_2018,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Winter,29,,diatom,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Spring,32,,diatom,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Summer,26,,diatom,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Autumn,24,,diatom,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Winter,26,,diatom,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Spring,24,,diatom,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Summer,27,,diatom,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Autumn,21,,diatom,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2003,Autumn,1,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Winter,3,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Spring,1,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Summer,4,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Winter,2,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Spring,4,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Summer,2,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Autumn,2,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Winter,15,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Autumn,5,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Winter,6,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Summer,2,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Summer,5,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Autumn,7,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Autumn,11,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Spring,9,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Autumn,4,156,macro,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Spring,4,121.0,macro,2018,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Winter,9,,macro,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Spring,5,,macro,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Summer,5,,macro,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Autumn,2,,macro,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Winter,8,,macro,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Spring,11,,macro,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Summer,9,,macro,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Autumn,7,,macro,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Spring,3,127,macrophyte,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Spring,12,127,macrophyte,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Summer,4,127,macrophyte,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2003,Autumn,19,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Winter,26,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Spring,21,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2004,Summer,22,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Winter,17,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Spring,27,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2005,Autumn,19,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Winter,25,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Spring,15,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2006,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Spring,27,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Summer,28,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2008,Autumn,22,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Winter,19,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2009,Summer,19,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Spring,18,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Summer,14,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2010,Autumn,23,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Winter,28,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Spring,23,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Autumn,18,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Winter,31,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Spring,26,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Summer,23,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Autumn,30,279,phyto,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Winter,28,,phyto,2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Spring,25,,phyto,2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Summer,21,,phyto,2018,Sao Miguel,True,True,matched,Fogo
Fogo,2018,Autumn,18,,phyto,2018,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Winter,18,,phyto,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Spring,21,,phyto,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Summer,10,,phyto,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Autumn,8,,phyto,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Winter,8,,phyto,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Spring,8,,phyto,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Summer,8,,phyto,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Autumn,6,,phyto,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Winter,23,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Spring,24,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Summer,11,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2024,Autumn,9,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Winter,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Spring,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Summer,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Autumn,7,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Summer,14,110,zoo,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2011,Autumn,17,110,zoo,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Winter,16,110,zoo,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2012,Spring,12,110,zoo,historical,Sao Miguel,True,True,matched,Fogo
Fogo,2025,Spring,5,,zoo,2025,Sao Miguel,True,True,matched,Fogo
Furnas,2003,Autumn,47,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Winter,55,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Spring,43,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Summer,49,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Winter,49,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Spring,52,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Summer,51,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Winter,41,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Spring,47,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Summer,40,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2007,Winter,28,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Winter,56,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Spring,69,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Summer,51,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Autumn,33,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2009,Winter,36,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2009,Autumn,39,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Winter,33,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Spring,44,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Summer,45,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Autumn,60,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Winter,41,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Spring,43,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Summer,50,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Autumn,51,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Winter,39,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Spring,41,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Summer,27,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Autumn,48,412,diatom,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2015,Autumn,27,,diatom,2015,Sao Miguel,True,True,matched,Furnas
Furnas,2016,Winter,26,,diatom,2016,Sao Miguel,True,True,matched,Furnas
Furnas,2016,Spring,31,,diatom,2016,Sao Miguel,True,True,matched,Furnas
Furnas,2016,Autumn,26,,diatom,2016,Sao Miguel,True,True,matched,Furnas
Furnas,2016,Autumn,29,,diatom,2016,Sao Miguel,True,True,matched,Furnas
Furnas,2017,Winter,34,,diatom,2017,Sao Miguel,True,True,matched,Furnas
Furnas,2017,Autumn,31,,diatom,2017_2018,Sao Miguel,True,True,matched,Furnas
Furnas,2018,Winter,24,,diatom,2017_2018,Sao Miguel,True,True,matched,Furnas
Furnas,2018,Spring,32,,diatom,2017_2018,Sao Miguel,True,True,matched,Furnas
Furnas,2018,Summer,19,,diatom,2017_2018,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Winter,33,,diatom,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Spring,32,,diatom,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Summer,23,,diatom,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Autumn,22,,diatom,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Winter,24,,diatom,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Spring,24,,diatom,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Summer,23,,diatom,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Autumn,31,,diatom,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2003,Autumn,2,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Winter,4,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Spring,3,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Summer,6,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Spring,10,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2005,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Winter,6,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Spring,14,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2006,Summer,16,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Winter,11,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Spring,14,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2008,Autumn,13,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2009,Winter,14,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2009,Summer,10,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Winter,9,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Spring,5,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Summer,9,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Autumn,12,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Spring,10,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Autumn,13,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Winter,10,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Spring,12,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Summer,9,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Autumn,3,156,macro,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2018,Spring,16,121.0,macro,2018,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Winter,10,,macro,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Spring,8,,macro,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Summer,8,,macro,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2024,Autumn,6,,macro,2024,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Winter,10,,macro,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Spring,10,,macro,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Summer,5,,macro,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2025,Autumn,4,,macro,2025,Sao Miguel,True,True,matched,Furnas
Furnas,2010,Spring,6,127,macrophyte,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2011,Spring,17,127,macrophyte,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2012,Summer,13,127,macrophyte,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2003,Autumn,24,279,phyto,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Winter,19,279,phyto,historical,Sao Miguel,True,True,matched,Furnas
Furnas,2004,Spring,22,279,phyto,historical,Sao Miguel,True,True,matched,Furnas
